Date,Symbol,Type,Quantity,Price,Commission,Market_Impact,Notes
2021-08-31,META,Sell,41.94462189644211,216.4,9.076816178390073,52.38501049420588,Rebalancing
2021-08-31,ADBE,Buy,9.613812105663104,1096.52,10.541737250101708,66.28456587363566,Rebalancing
2021-08-31,INTC,Sell,419.8473048886436,69.24,29.07022739048968,335.2384269234696,Rebalancing
2021-08-31,BAC,Buy,121.46096662661739,66.19,8.039501381015805,43.30970617463546,Rebalancing
2021-08-31,WFC,Buy,93.13780902391979,152.58,14.210966900869682,106.32055246128854,Rebalancing
2021-08-31,GS,Buy,2.133433861589716,541.22,1.1546570745695863,2.21056553833633,Rebalancing
2021-08-31,MS,Sell,323.95569151130593,68.74,22.26871423448717,217.97116806544312,Rebalancing
2021-08-31,C,Buy,566.4775312093503,74.09,41.97032028730077,610.2636334709803,Rebalancing
2021-09-30,AAPL,Buy,113.89856256488198,209.69,23.883389584230102,243.97992589448756,Rebalancing
2021-09-30,TSLA,Buy,0.10731977276328206,227533.56,24.418849955220605,252.86087733147366,Rebalancing
2021-09-30,META,Buy,115.91982728339536,222.42,25.782887984372795,276.052590926995,Rebalancing
2021-09-30,CRM,Sell,26.110389570415496,177.75,4.641121746141354,18.42711496932715,Rebalancing
2021-09-30,ADBE,Buy,17.998158992479457,1109.37,19.966617641486934,182.930674413127,Rebalancing
2021-09-30,INTC,Sell,327.2073777533584,72.24,23.637460968902612,239.9435278286093,Rebalancing
2021-09-30,BAC,Sell,553.0517859113055,71.93,39.78101496060021,558.9507408745817,Rebalancing
2021-09-30,WFC,Sell,107.00472231172097,146.86,15.714713518699343,124.76521381165442,Rebalancing
2021-09-30,GS,Sell,75.36537854374855,498.89,37.599033701690715,509.66010935370224,Rebalancing
2021-09-30,MS,Sell,112.7327033345327,63.31,7.137107448109266,35.95518353628839,Rebalancing
2021-09-30,BRK-B,Buy,62.17133989915772,333.56,20.73787213676305,194.3991408231504,Rebalancing
2021-10-31,AAPL,Buy,162.67984582585868,230.38,37.47818288136133,506.98460728132676,Rebalancing
2021-10-31,MSFT,Sell,9.237467132444497,3271.82,30.223329713274556,357.08145065158214,Rebalancing
2021-10-31,GOOGL,Sell,0.6879116849729707,53468.89,36.78187421353442,491.6812620637592,Rebalancing
2021-10-31,TSLA,Buy,0.010401991060443719,286330.56,2.978407925451844,9.312231825642352,Rebalancing
2021-10-31,ADBE,Buy,8.63348825340486,1338.56,11.556442036477609,76.62717150842737,Rebalancing
2021-10-31,AMD,Sell,10.479936524372201,4429.74,46.42339401947252,720.2767743176597,Rebalancing
2021-10-31,GS,Buy,53.17562529411008,473.17,25.161110620414068,265.38022530170184,Rebalancing
2021-10-31,MS,Sell,273.85976862262385,66.07,18.093914912896754,156.24227011002029,Rebalancing
2021-10-31,C,Buy,313.0859727855685,74.09,23.196539723682772,232.77400799865023,Rebalancing
2021-11-30,MSFT,Sell,5.951187033534129,2648.15,15.759635942853405,125.33375319695527,Rebalancing
2021-11-30,GOOGL,Sell,0.345928142595274,52157.25,18.042660615377354,155.5352154587582,Rebalancing
2021-11-30,AMZN,Sell,2.261094984107662,11329.73,25.6175956742941,273.1990647501232,Rebalancing
2021-11-30,TSLA,Buy,0.14229800928192396,246390.96,35.06094311306215,454.68356691257935,Rebalancing
2021-11-30,INTC,Buy,241.66285655519331,71.87,17.368309500621745,146.35015327639402,Rebalancing
2021-11-30,AMD,Buy,1.3601355980512575,4244.0,5.7724154781295365,25.83769098862769,Rebalancing
2021-11-30,JPM,Buy,27.52663096266525,228.14,6.279925587822451,29.454682453112934,Rebalancing
2021-11-30,GS,Sell,71.92223477006442,356.09,25.61078857927224,273.0818046133109,Rebalancing
2021-11-30,MS,Sell,237.82864440186572,54.86,13.047279431886352,92.84394935591887,Rebalancing
2021-11-30,C,Buy,251.0047053021719,66.89,16.78970473766228,138.64476667072313,Rebalancing
2021-11-30,BRK-B,Buy,75.32785428407621,311.38,23.45558726697565,236.9757209080956,Rebalancing
2021-12-31,GOOGL,Buy,1.3923110659467046,42502.6,59.17684031150641,1075.8840272242105,Rebalancing
2021-12-31,AMZN,Buy,1.3777110812774909,12702.09,17.499810148384004,148.1240527763641,Rebalancing
2021-12-31,TSLA,Sell,0.10195544115050335,322548.71,32.885596020575775,409.6148502929276,Rebalancing
2021-12-31,META,Sell,95.58945938795597,224.25,21.435936267749128,205.0154777486335,Rebalancing
2021-12-31,ADBE,Sell,28.581165579921507,1213.7,34.68896066435074,446.8417672792907,Rebalancing
2021-12-31,INTC,Sell,179.04712827203912,70.81,12.67832715294309,88.71959409280265,Rebalancing
2021-12-31,AMD,Sell,7.532892693852554,5085.55,38.30890243922186,525.4916544675167,Rebalancing
2021-12-31,JPM,Buy,94.22057618975334,239.39,22.555463734065054,222.50479217790064,Rebalancing
2021-12-31,BAC,Buy,186.68490397003967,68.78,12.84018769505933,90.52006658729866,Rebalancing
2021-12-31,GS,Buy,66.25612153216949,372.15,24.657215628196877,256.8549468988231,Rebalancing
2021-12-31,C,Sell,481.8326870255722,71.48,34.44140046858791,441.65369438143006,Rebalancing
2022-01-31,AAPL,Sell,7.859232152292633,167.84,1.3190935244407955,2.7013395876761934,Rebalancing
2022-01-31,GOOGL,Sell,0.42826870116625204,46152.37,19.7656155556443,179.98714902365145,Rebalancing
2022-01-31,AMZN,Sell,1.4208503429252877,11848.1,16.8343769480131,139.23385917647516,Rebalancing
2022-01-31,TSLA,Buy,0.11324683665956688,289317.37,32.76427694316548,407.15774767101254,Rebalancing
2022-01-31,META,Buy,153.93995647076187,249.8,38.45420112639631,528.7564746783668,Rebalancing
2022-01-31,CRM,Buy,19.69022576617998,220.13,4.3344093979092,16.5802104820541,Rebalancing
2022-01-31,INTC,Sell,153.50692217242374,72.29,11.097015403844512,71.8733730376378,Rebalancing
2022-01-31,AMD,Sell,3.3678528752844326,5485.73,18.47513155353407,161.54056364500028,Rebalancing
2022-01-31,BAC,Sell,204.42177839864797,73.82,15.09041568138819,116.96874281275348,Rebalancing
2022-01-31,C,Buy,172.02568202503997,61.05,10.50216788762869,65.89292288232686,Rebalancing
2022-01-31,AXP,Buy,135.0842757657111,157.87,21.325754615132812,203.32498170670092,Rebalancing
2022-02-28,AAPL,Buy,112.56363865576628,141.38,15.914247233152237,127.29820517520413,Rebalancing
2022-02-28,AMZN,Buy,1.288056079400153,11045.48,14.2271976638928,106.51348917814768,Rebalancing
2022-02-28,TSLA,Sell,0.1259917648154979,289347.82,36.45544248731702,484.5729757033518,Rebalancing
2022-02-28,META,Buy,82.59217208818447,211.83,17.49549981344012,148.06577517881627,Rebalancing
