,returns,abs_returns,squared_returns,rolling_5d_volatility,rolling_5d_realized_vol,rolling_5d_mean_return,rolling_5d_cumulative_return,rolling_5d_skewness,rolling_5d_kurtosis,rolling_5d_momentum,rolling_5d_mean_reversion,rolling_5d_vol_ratio,rolling_5d_max_return,rolling_5d_min_return,rolling_5d_range,rolling_5d_autocorr,rolling_10d_volatility,rolling_10d_realized_vol,rolling_10d_mean_return,rolling_10d_cumulative_return,rolling_10d_skewness,rolling_10d_kurtosis,rolling_10d_momentum,rolling_10d_mean_reversion,rolling_10d_vol_ratio,rolling_10d_max_return,rolling_10d_min_return,rolling_10d_range,rolling_10d_autocorr,rolling_20d_volatility,rolling_20d_realized_vol,rolling_20d_mean_return,rolling_20d_cumulative_return,rolling_20d_skewness,rolling_20d_kurtosis,rolling_20d_momentum,rolling_20d_mean_reversion,rolling_20d_vol_ratio,rolling_20d_max_return,rolling_20d_min_return,rolling_20d_range,rolling_20d_autocorr,rolling_60d_volatility,rolling_60d_realized_vol,rolling_60d_mean_return,rolling_60d_cumulative_return,rolling_60d_skewness,rolling_60d_kurtosis,rolling_60d_momentum,rolling_60d_mean_reversion,rolling_60d_vol_ratio,rolling_60d_max_return,rolling_60d_min_return,rolling_60d_range,rolling_60d_autocorr,vol_short_long_ratio,return_short_long_ratio,fear_index,volatility_spike,extreme_return,regime,regime_code
2015-01-11,-0.01212805464747626,0.01212805464747626,0.0001470897095321705,0.015611302396857284,0.03338293803681566,0.005283360708211889,0.0262039272155854,0.5401328812768436,-1.085829341970264,0.026416803541059446,-0.0031414974822502758,1.0973471114447695,0.02694061466987008,-0.01212805464747626,0.039068669317346344,0.02290736248877461,0.014433847321163453,0.04581173577960233,0.004729604621151542,0.04734399748177687,0.24427472282308021,-1.2416012657732334,0.04729604621151542,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.014769912444749282,0.04171052711461937,-0.5191196150489863,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Recovery,6
2015-01-12,0.005864874591376362,0.005864874591376362,3.4396753972572046e-05,0.010214146995341759,0.020567464285906202,0.0010682126925131447,0.005143306057391328,0.16649772482944816,-0.00045277861279894677,0.005341063462565724,-0.00546435870821752,0.7915426824469939,0.015049773741615154,-0.01212805464747626,0.027177828389091413,-0.18779198598734465,0.01403773811633038,0.0459325448414723,0.005798929666841894,0.05859784697667969,0.023185746153321717,-1.0033482128631692,0.057989296668418934,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.014769912444749282,0.04171052711461937,-0.4258354040054449,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Recovery,6
2015-01-13,0.011194097336260419,0.011194097336260419,0.0001253078151736726,0.011137319971637786,0.023412812736096883,0.0032249097851869543,0.015977805512750853,-0.5416952877922744,-1.3617329770771853,0.016124548925934772,-0.002754933053919458,0.9271965267259208,0.015049773741615154,-0.01212805464747626,0.027177828389091413,-0.049371295284304575,0.012860505934706274,0.04124018960394584,0.004606731189247587,0.04626240661350267,0.05005189563433445,-0.3867362223450961,0.04606731189247588,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.014769912444749282,0.04171052711461937,-0.2473650633510119,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Recovery,6
2015-01-14,0.008711147048605945,0.008711147048605945,7.588408290243606e-05,0.009726193225697222,0.01993861061970386,0.0019571844465851125,0.009633383589686018,-0.831003516645605,-1.0025448671880817,0.009785922232925563,-0.0020235973157221006,0.8212122746246879,0.011194097336260419,-0.01212805464747626,0.023322151983736678,0.411152528669813,0.010927993673762454,0.03947767733601205,0.0069548371385831104,0.07119805375387145,0.0436442483424968,0.48137031544502157,0.0695483713858311,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.01212805464747626,0.039068669317346344,-0.135498400246036,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Recovery,6
2015-01-15,-0.000862372049928213,0.000862372049928213,7.436855524973882e-07,0.009364266391247489,0.019581165622438022,0.0025559384557676504,0.012667694504882032,-1.1630621857841998,0.73786328200217,0.012779692278838252,-0.0002619827618853002,0.8353012450413989,0.011194097336260419,-0.01212805464747626,0.023322151983736678,-0.002569694640834731,0.010869076017144671,0.036901013871279774,0.005463089817403307,0.055439966986106315,0.4722357290382814,0.7900172067386525,0.05463089817403308,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.01212805464747626,0.039068669317346344,-0.13184823751965277,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-16,-0.028479152530230402,0.028479152530230402,0.0008110621288401287,0.016162019357460953,0.032363474264072864,-0.0007142811207831778,-0.004093818638041702,-1.8350416577641173,3.4343775871114133,-0.0035714056039158892,-0.002332673972637115,1.4276406961271857,0.011194097336260419,-0.028479152530230402,0.03967324986649082,0.8423652267930996,0.015310213721276745,0.04649532254336108,0.002284539793714356,0.02200283445191853,-0.5530540302934428,1.0020337305911806,0.02284539793714356,-0.005321749243598405,1.073369659915934,0.02694061466987008,-0.028479152530230402,0.055419767200100487,0.11236241864004504,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-17,-0.010711110937728452,0.010711110937728452,0.00011472789752032607,0.016175151746549987,0.033581626077202706,-0.004029478226604141,-0.02050569151242576,-0.9142594338734314,0.025613905782613244,-0.020147391133020706,-0.0046283328946346205,1.2926687839989646,0.011194097336260419,-0.028479152530230402,0.03967324986649082,0.39918629541644296,0.013033390721240237,0.039379514942938135,-0.0014806327670454976,-0.015467852502401236,-0.8576541995114134,0.6955272382505017,-0.014806327670454976,-0.005321749243598405,1.073369659915934,0.015049773741615154,-0.028479152530230402,0.043528926271845556,0.2719189300353439,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-18,0.021275354750484556,0.021275354750484556,0.0004526407197589658,0.018939331462365663,0.03814522925051512,-0.0020132267437593136,-0.010740470091886611,-0.32692049924905603,-0.1916204283438899,-0.010066133718796569,-0.0015644541060005394,1.3457545185071773,0.021275354750484556,-0.028479152530230402,0.049754507280714955,-0.05353522181017287,0.014905434785516942,0.044757326939730155,0.000605841520713821,0.005065726278620675,-0.6081913406767375,0.09299395129249025,0.00605841520713821,-0.005321749243598405,1.073369659915934,0.021275354750484556,-0.028479152530230402,0.049754507280714955,0.09731646257399632,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-19,-0.01144561376113659,0.01144561376113659,0.00013100207436911928,0.018217380679617458,0.038860989514435125,-0.0060445789057078205,-0.030508535292176675,0.6188443644064567,1.2206647015145198,-0.0302228945285391,-0.003995453597490459,1.1550727961168212,0.021275354750484556,-0.028479152530230402,0.049754507280714955,-0.21634228377641262,0.014398910899493743,0.04367750793583815,-0.002043697229561353,-0.021169052125719512,-0.19759888143425258,0.006351567113848132,-0.02043697229561353,-0.005321749243598405,1.073369659915934,0.021275354750484556,-0.028479152530230402,0.049754507280714955,-0.014915589846444874,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-20,0.027455157894205922,0.027455157894205922,0.0007537856949957777,0.023782832214879375,0.04757329624363144,-0.00038107291688099234,-0.0030312360548605533,0.21946892130318357,-2.2563464368541397,-0.0019053645844049616,0.0022554546658660963,1.2748536490253832,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.22225175756086205,0.017110151185568415,0.051445510616745425,0.0010874327694433289,0.009598059677706328,-0.10061411554306508,-0.5129447147476672,0.010874327694433288,-0.001713234882605881,1.2408797513787828,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.15437532758580277,0.01514404774687349,0.06781536887680863,0.003474354579382541,0.06950963411959776,-0.11016942906966413,-0.4777963261623129,0.06948709158765082,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2583223898930759,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-21,-0.0026295543708623253,0.0026295543708623253,6.914556189321159e-06,0.018333069018409275,0.038197787145769456,0.004788846714992623,0.02349546380190759,0.5217236954613395,-2.8209276142026263,0.023944233574963114,0.006324748730584552,0.9603718324368536,0.027455157894205922,-0.01144561376113659,0.03890077165534251,-0.9428068486762836,0.01654945516834325,0.05006461234519665,0.002037282797104722,0.019305458996244473,-0.25753314317967313,-0.0015769231173286308,0.02037282797104722,-0.0004941526725398056,1.1820797060758532,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.1675660290066397,0.015176551715962043,0.06786148056456559,0.003383443709128132,0.06756345408012376,-0.09198315248110121,-0.5055262756971788,0.06766887418256264,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.28485310416049253,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
2015-01-22,0.01863613153113253,0.01863613153113253,0.00034730539844567214,0.01676046061399388,0.04112965406806695,0.01065829520876482,0.05385744388079594,-0.5931345839419974,-2.1985159778310397,0.0532914760438241,0.009256642537282955,0.872640014411458,0.027455157894205922,-0.01144561376113659,0.03890077165534251,-0.9440989807522875,0.017351019878095102,0.05309777823739819,0.0033144084910803387,0.032247368238502494,-0.3799312683581067,-0.4551338911951258,0.03314408491080339,0.0010314251390119665,1.2106813947874644,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2055262918659313,0.015413439227298013,0.07020806740939235,0.0045566690789611165,0.09273484156462297,-0.276533894292416,-0.5680717345803012,0.09113338157922232,-0.00032854235954476844,0.9361737298659273,0.027455157894205922,-0.028479152530230402,0.05593431042443632,-0.2743244517034729,0.013077505518713804,0.10101394491479211,0.001375797843200099,0.08051863254680791,-0.40664270974123745,0.6883164920896757,0.08254787059200594,0.0020719768004826447,1.0890736583337588,0.027455157894205922,-0.0328292779382993,0.06028443583250523,-0.2139427615753229,0.3478998982089928,0.03303184695451368,116.58683555867466,0,0,Sideways Market,4
